"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","SEX","AGE","MARST","MARRNO","RACE","RACED","EDUC","EDUCD","SCHLTYPE","DEGFIELD","DEGFIELDD","INCTOT"
2019,201901,528371,2019000249284,8823.6,2019005283711,80120,1,1,8823.6,2,56,6,0,8,802,10,101,1,54,5404,26000
2019,201901,528526,2019000270133,4953.6,2019005285261,40020,1,1,5108.4,2,32,1,2,1,100,6,63,1,0,0,0
2019,201901,528526,2019000270133,4953.6,2019005285261,40020,1,2,4489.2,1,30,1,1,1,100,6,65,1,0,0,80200
2019,201901,528526,2019000270133,4953.6,2019005285261,40020,1,3,4334.4,1,1,6,0,1,100,0,1,0,0,0,9999999
2019,201901,528526,2019000270133,4953.6,2019005285261,40020,1,4,3870.0,2,1,6,0,1,100,0,1,0,0,0,9999999
2019,201901,528526,2019000270133,4953.6,2019005285261,40020,1,5,4798.8,1,7,6,0,1,100,1,12,2,0,0,9999999
2019,201901,528681,2019000288723,9597.6,2019005286811,40020,1,1,9442.8,2,33,1,1,1,100,10,101,1,62,6207,47300
2019,201901,528681,2019000288723,9597.6,2019005286811,40020,1,2,10990.8,1,35,1,1,1,100,7,71,1,0,0,101300
2019,201901,528681,2019000288723,9597.6,2019005286811,40020,1,3,2476.8,2,11,6,0,1,100,2,23,2,0,0,9999999
2019,201901,528681,2019000288723,9597.6,2019005286811,40020,1,4,2322.0,2,8,6,0,1,100,1,16,2,0,0,9999999
2019,201901,528681,2019000288723,9597.6,2019005286811,40020,1,5,2322.0,2,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,528836,2019000307073,6037.2,2019005288361,130120,1,1,5882.4,1,30,1,1,1,100,6,65,1,0,0,20000
2019,201901,528836,2019000307073,6037.2,2019005288361,130120,1,2,6501.6,2,29,1,1,1,100,6,63,1,0,0,20000
2019,201901,528836,2019000307073,6037.2,2019005288361,130120,1,3,4953.6,1,10,6,0,1,100,1,17,2,0,0,9999999
2019,201901,528836,2019000307073,6037.2,2019005288361,130120,1,4,5108.4,1,7,6,0,1,100,1,14,2,0,0,9999999
2019,201901,528836,2019000307073,6037.2,2019005288361,130120,1,5,3560.4,2,1,6,0,1,100,0,1,0,0,0,9999999
2019,201901,528990,2019000323809,6811.2,2019005289901,80120,1,1,6811.2,1,49,1,1,1,100,6,65,1,0,0,70000
2019,201901,528990,2019000323809,6811.2,2019005289901,80120,1,2,13312.8,2,55,1,2,1,100,7,71,1,0,0,16800
2019,201901,528990,2019000323809,6811.2,2019005289901,80120,1,3,16099.2,1,8,6,0,1,100,1,15,2,0,0,9999999
2019,201901,529145,2019000344687,3715.2,2019005291451,130120,1,1,3560.4,1,36,1,1,1,100,8,81,1,0,0,70000
2019,201901,529145,2019000344687,3715.2,2019005291451,130120,1,2,3250.8,2,30,1,1,1,100,11,115,1,50,5098,60000
2019,201901,529145,2019000344687,3715.2,2019005291451,130120,1,3,4179.6,1,3,6,0,1,100,1,11,2,0,0,9999999
2019,201901,529145,2019000344687,3715.2,2019005291451,130120,1,4,4179.6,1,0,6,0,1,100,0,1,0,0,0,9999999
2019,201901,529300,2019000363419,13003.2,2019005293001,90020,1,1,12848.4,2,23,1,1,1,100,7,71,1,0,0,26000
2019,201901,529300,2019000363419,13003.2,2019005293001,90020,1,2,9752.4,1,29,1,1,1,100,7,71,1,0,0,52000
2019,201901,529455,2019000383553,12384.0,2019005294551,100020,1,1,12538.8,1,77,4,3,1,100,2,26,1,0,0,28500
2019,201901,529610,2019000402150,27399.6,2019005296101,130420,1,1,27399.6,2,41,1,1,1,100,7,71,1,0,0,22000
2019,201901,529610,2019000402150,27399.6,2019005296101,130420,1,2,18421.2,1,60,1,1,1,100,6,63,1,0,0,20400
2019,201901,529610,2019000402150,27399.6,2019005296101,130420,1,3,29412.0,2,16,6,0,1,100,4,40,2,0,0,0
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,1,3096.0,2,42,1,1,1,100,10,101,1,61,6102,20000
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,2,2631.6,1,42,1,1,1,100,10,101,2,23,2304,120000
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,3,4179.6,1,17,6,0,1,100,5,50,2,0,0,4000
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,4,4798.8,2,15,6,0,1,100,3,30,2,0,0,0
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,5,3560.4,1,12,6,0,1,100,2,23,2,0,0,9999999
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,6,2476.8,2,11,6,0,1,100,2,22,2,0,0,9999999
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,7,2786.4,2,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,529764,2019000420186,3096.0,2019005297641,30020,1,8,2631.6,2,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,529919,2019000439047,15944.4,2019005299191,130320,1,1,15944.4,1,22,6,0,1,100,6,65,1,0,0,12000
2019,201901,529919,2019000439047,15944.4,2019005299191,130320,1,2,21517.2,1,22,6,0,1,100,6,63,2,0,0,22000
2019,201901,530074,2019000457350,21672.0,2019005300741,140020,1,1,21672.0,1,21,1,1,8,802,6,63,1,0,0,26000
2019,201901,530074,2019000457350,21672.0,2019005300741,140020,1,2,44427.6,2,18,1,1,1,100,7,71,2,0,0,11000
2019,201901,530229,2019000475511,3250.8,2019005302291,10020,1,1,3096.0,2,43,1,1,1,100,8,81,1,0,0,55000
2019,201901,530229,2019000475511,3250.8,2019005302291,10020,1,2,2012.4,1,41,1,1,1,100,7,71,1,0,0,34000
2019,201901,530229,2019000475511,3250.8,2019005302291,10020,1,3,2941.2,1,19,6,0,1,100,6,63,2,0,0,5000
2019,201901,530229,2019000475511,3250.8,2019005302291,10020,1,4,2476.8,1,16,6,0,1,100,3,30,2,0,0,0
2019,201901,530384,2019000493042,12384.0,2019005303841,40020,1,1,12538.8,2,65,1,1,1,100,6,65,1,0,0,50100
2019,201901,530384,2019000493042,12384.0,2019005303841,40020,1,2,11919.6,1,64,1,1,1,100,6,65,1,0,0,100000
2019,201901,530384,2019000493042,12384.0,2019005303841,40020,1,3,20124.0,2,84,5,1,1,100,6,63,1,0,0,26200
2019,201901,530538,2019000510559,12693.6,2019005305381,40020,1,1,12693.6,2,76,2,1,1,100,6,65,1,0,0,52400
2019,201901,530693,2019000528381,12538.8,2019005306931,120020,1,1,12693.6,1,50,4,1,1,100,11,114,1,60,6007,72000
2019,201901,530693,2019000528381,12538.8,2019005306931,120020,1,2,26161.2,2,47,4,1,1,100,11,114,1,60,6000,44000
2019,201901,530693,2019000528381,12538.8,2019005306931,120020,1,3,37461.6,2,19,6,0,1,100,7,71,2,0,0,150
2019,201901,530693,2019000528381,12538.8,2019005306931,120020,1,4,26161.2,1,16,6,0,1,100,4,40,2,0,0,3000
2019,201901,530693,2019000528381,12538.8,2019005306931,120020,1,5,30960.0,2,14,6,0,1,100,2,25,2,0,0,9999999
2019,201901,530693,2019000528381,12538.8,2019005306931,120020,1,6,31269.6,2,11,6,0,1,100,2,22,2,0,0,9999999
2019,201901,530848,2019000546012,38545.2,2019005308481,130320,1,1,38700.0,1,66,4,2,1,100,6,63,1,0,0,8600
2019,201901,531003,2019000563784,1857.6,2019005310031,40020,1,1,1702.8,1,62,4,1,1,100,6,63,1,0,0,37400
2019,201901,531003,2019000563784,1857.6,2019005310031,40020,1,2,2012.4,2,62,4,2,1,100,6,61,1,0,0,48000
2019,201901,531158,2019000582742,3405.6,2019005311581,20020,1,1,3405.6,2,78,5,1,1,100,6,63,1,0,0,15000
2019,201901,531312,2019000600784,5572.8,2019005313121,90020,1,1,5572.8,1,72,1,1,1,100,6,65,1,0,0,155200
2019,201901,531312,2019000600784,5572.8,2019005313121,90020,1,2,5108.4,2,72,1,1,1,100,7,71,1,0,0,0
2019,201901,531467,2019000618391,13777.2,2019005314671,130220,1,1,13622.4,1,41,4,1,2,200,6,63,1,0,0,44400
2019,201901,531467,2019000618391,13777.2,2019005314671,130220,1,2,24303.6,1,12,6,0,8,801,2,23,2,0,0,9999999
2019,201901,531467,2019000618391,13777.2,2019005314671,130220,1,3,24148.8,1,10,6,0,8,801,1,17,2,0,0,9999999
2019,201901,531467,2019000618391,13777.2,2019005314671,130220,1,4,12693.6,2,4,6,0,8,801,1,11,2,0,0,9999999
2019,201901,531467,2019000618391,13777.2,2019005314671,130220,1,5,23220.0,2,33,6,0,1,100,10,101,1,53,5301,22700
2019,201901,531622,2019000635667,8668.8,2019005316221,140020,1,1,8668.8,1,36,1,2,1,100,10,101,1,24,2406,132000
2019,201901,531622,2019000635667,8668.8,2019005316221,140020,1,2,6501.6,2,34,1,1,1,100,10,101,1,50,5007,13000
2019,201901,531622,2019000635667,8668.8,2019005316221,140020,1,3,13158.0,2,10,6,0,1,100,1,17,2,0,0,9999999
2019,201901,531622,2019000635667,8668.8,2019005316221,140020,1,4,17956.8,1,4,6,0,1,100,1,11,3,0,0,9999999
2019,201901,531622,2019000635667,8668.8,2019005316221,140020,1,5,8823.6,1,8,6,0,1,100,1,14,2,0,0,9999999
2019,201901,531777,2019000654550,26161.2,2019005317771,60420,1,1,26161.2,1,59,1,1,1,100,10,101,1,24,2414,419000
2019,201901,531777,2019000654550,26161.2,2019005317771,60420,1,2,25542.0,2,58,1,1,1,100,10,101,1,62,6206,0
2019,201901,531932,2019000670309,20588.4,2019005319321,60120,1,1,20743.2,2,76,1,1,1,100,6,65,1,0,0,14600
2019,201901,531932,2019000670309,20588.4,2019005319321,60120,1,2,22600.8,1,78,1,1,1,100,7,71,1,0,0,34200
2019,201901,532086,2019000688673,2476.8,2019005320861,110020,1,1,2631.6,2,36,1,1,1,100,10,101,1,23,2304,36000
2019,201901,532086,2019000688673,2476.8,2019005320861,110020,1,2,3250.8,1,40,1,1,1,100,10,101,1,25,2503,38000
2019,201901,532086,2019000688673,2476.8,2019005320861,110020,1,3,2786.4,2,12,6,0,1,100,2,22,2,0,0,9999999
2019,201901,532086,2019000688673,2476.8,2019005320861,110020,1,4,3715.2,1,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,532086,2019000688673,2476.8,2019005320861,110020,1,5,4024.8,1,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,532086,2019000688673,2476.8,2019005320861,110020,1,6,2786.4,2,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,532241,2019000705220,6192.0,2019005322411,90020,1,1,6037.2,2,59,4,1,1,100,7,71,1,0,0,22000
2019,201901,532396,2019000724071,5263.2,2019005323961,100020,1,1,5263.2,2,59,1,3,1,100,6,65,1,0,0,40000
2019,201901,532396,2019000724071,5263.2,2019005323961,100020,1,2,5418.0,1,72,1,3,1,100,6,63,1,0,0,15560
2019,201901,532396,2019000724071,5263.2,2019005323961,100020,1,3,17182.8,2,26,1,1,1,100,6,64,1,0,0,0
2019,201901,532396,2019000724071,5263.2,2019005323961,100020,1,4,3715.2,2,0,6,0,1,100,0,1,0,0,0,9999999
2019,201901,532396,2019000724071,5263.2,2019005323961,100020,1,5,17028.0,1,28,1,1,1,100,2,26,1,0,0,32000
2019,201901,532551,2019000742425,1393.2,2019005325511,30020,1,1,1393.2,1,29,6,0,1,100,10,101,2,61,6107,15000
2019,201901,532551,2019000742425,1393.2,2019005325511,30020,1,2,1238.4,1,25,6,0,1,100,8,81,1,0,0,55000
2019,201901,532706,2019000761120,2786.4,2019005327061,90020,1,1,2631.6,1,62,6,0,1,100,6,64,1,0,0,11100
2019,201901,532860,2019000777394,14551.2,2019005328601,130220,1,1,14706.0,1,82,6,0,2,200,10,101,1,23,2304,0
2019,201901,533015,2019000795272,14860.8,2019005330151,150020,1,1,15015.6,2,37,4,1,1,100,6,65,1,0,0,12000
2019,201901,533015,2019000795272,14860.8,2019005330151,150020,1,2,13003.2,2,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,533170,2019000812697,11764.8,2019005331701,130320,1,1,11919.6,2,68,5,2,1,100,6,63,1,0,0,18000
2019,201901,533325,2019000831611,22136.4,2019005333251,60120,1,1,21981.6,2,68,1,1,1,100,10,101,1,23,2304,54800
2019,201901,533325,2019000831611,22136.4,2019005333251,60120,1,2,22600.8,1,68,1,1,1,100,10,101,1,64,6402,146400
2019,201901,533480,2019000850252,12538.8,2019005334801,20020,1,1,12538.8,1,57,4,3,1,100,7,71,1,0,0,54400
2019,201901,533634,2019000866861,3560.4,2019005336341,20020,1,1,3405.6,2,60,4,2,1,100,4,40,1,0,0,8800
2019,201901,533789,2019000887585,11145.6,2019005337891,60220,1,1,11145.6,2,86,5,1,1,100,10,101,1,33,3301,76000
2019,201901,533944,2019000904604,60991.2,2019005339441,100020,1,1,61146.0,1,36,6,0,1,100,6,63,1,0,0,85000
2019,201901,534099,2019000923642,22136.4,2019005340991,40020,1,1,22136.4,1,36,1,1,1,100,10,101,1,62,6212,274000
2019,201901,534099,2019000923642,22136.4,2019005340991,40020,1,2,18266.4,2,32,1,2,1,100,10,101,1,61,6107,80000
2019,201901,534254,2019000941854,13158.0,2019005342541,60320,1,1,13312.8,2,49,1,1,2,200,10,101,1,24,2414,95000
2019,201901,534254,2019000941854,13158.0,2019005342541,60320,1,2,15944.4,1,48,1,1,2,200,7,71,1,0,0,2000
2019,201901,534254,2019000941854,13158.0,2019005342541,60320,1,3,14706.0,1,13,6,0,2,200,2,26,3,0,0,9999999
2019,201901,534408,2019000958810,2167.2,2019005344081,10020,1,1,2167.2,2,68,5,1,1,100,10,101,1,21,2102,20900
2019,201901,534563,2019000979068,10836.0,2019005345631,100020,1,1,10836.0,2,33,1,1,1,100,10,101,1,34,3401,250
2019,201901,534563,2019000979068,10836.0,2019005345631,100020,1,2,12229.2,1,36,1,1,1,100,7,71,1,0,0,46100
2019,201901,534563,2019000979068,10836.0,2019005345631,100020,1,3,14396.4,1,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,534563,2019000979068,10836.0,2019005345631,100020,1,4,15634.8,2,6,6,0,1,100,1,12,2,0,0,9999999
2019,201901,534563,2019000979068,10836.0,2019005345631,100020,1,5,15634.8,2,5,6,0,1,100,0,2,2,0,0,9999999
2019,201901,534718,2019001000255,5572.8,2019005347181,120020,1,1,5418.0,1,68,1,2,1,100,8,81,1,0,0,56000
2019,201901,534718,2019001000255,5572.8,2019005347181,120020,1,2,6346.8,2,63,1,2,1,100,7,71,1,0,0,39000
2019,201901,534873,2019001022030,12229.2,2019005348731,60320,1,1,12229.2,1,42,1,1,1,100,6,65,1,0,0,63000
2019,201901,534873,2019001022030,12229.2,2019005348731,60320,1,2,11300.4,2,39,1,1,1,100,6,65,1,0,0,30000
2019,201901,534873,2019001022030,12229.2,2019005348731,60320,1,3,12538.8,1,10,6,0,1,100,1,17,2,0,0,9999999
2019,201901,535028,2019001040060,16254.0,2019005350281,30020,1,1,16254.0,1,50,4,2,2,200,8,81,1,0,0,20000
2019,201901,535182,2019001057890,12538.8,2019005351821,40020,1,1,12693.6,2,46,1,1,1,100,10,101,1,23,2304,40000
2019,201901,535182,2019001057890,12538.8,2019005351821,40020,1,2,12693.6,1,46,1,1,1,100,10,101,1,62,6200,120000
2019,201901,535182,2019001057890,12538.8,2019005351821,40020,1,3,13622.4,2,16,6,0,1,100,4,40,2,0,0,500
2019,201901,535182,2019001057890,12538.8,2019005351821,40020,1,4,15634.8,1,13,6,0,1,100,2,25,2,0,0,9999999
2019,201901,535337,2019001076563,20433.6,2019005353371,60120,1,1,20278.8,2,69,1,1,1,100,10,101,1,33,3301,42500
2019,201901,535337,2019001076563,20433.6,2019005353371,60120,1,2,20588.4,1,72,1,1,1,100,10,101,1,55,5501,472000
2019,201901,535492,2019001095441,10990.8,2019005354921,120020,1,1,10836.0,2,29,1,1,1,100,6,63,1,0,0,24000
2019,201901,535492,2019001095441,10990.8,2019005354921,120020,1,2,8668.8,1,29,1,1,1,100,6,63,1,0,0,34000
2019,201901,535647,2019001113244,1083.6,2019005356471,20020,1,1,1238.4,2,91,5,1,1,100,6,63,1,0,0,21900
2019,201901,535802,2019001132206,63313.2,2019005358021,130320,1,1,63313.2,1,48,1,1,1,100,2,23,1,0,0,70000
2019,201901,535802,2019001132206,63313.2,2019005358021,130320,1,2,40093.2,2,46,1,1,1,100,2,23,1,0,0,10000
2019,201901,535802,2019001132206,63313.2,2019005358021,130320,1,3,55263.6,2,15,6,0,1,100,3,30,2,0,0,0
2019,201901,535802,2019001132206,63313.2,2019005358021,130320,1,4,58514.4,2,9,6,0,1,100,1,16,2,0,0,9999999
2019,201901,535956,2019001150909,6656.4,2019005359561,120020,1,1,6501.6,1,55,1,1,1,100,8,81,1,0,0,60000
2019,201901,535956,2019001150909,6656.4,2019005359561,120020,1,2,10990.8,2,54,1,1,1,100,6,63,1,0,0,36000
2019,201901,535956,2019001150909,6656.4,2019005359561,120020,1,3,10062.0,1,34,6,0,1,100,10,101,1,41,4101,60000
2019,201901,535956,2019001150909,6656.4,2019005359561,120020,1,4,4798.8,1,24,6,0,1,100,7,71,2,0,0,23200
2019,201901,536111,2019001167437,8359.2,2019005361111,50020,1,1,8514.0,2,36,1,1,1,100,6,65,1,0,0,11500
2019,201901,536111,2019001167437,8359.2,2019005361111,50020,1,2,8514.0,1,45,1,2,8,826,8,81,1,0,0,14000
2019,201901,536111,2019001167437,8359.2,2019005361111,50020,1,3,4334.4,1,14,6,0,8,826,2,26,2,0,0,9999999
2019,201901,536111,2019001167437,8359.2,2019005361111,50020,1,4,4489.2,2,9,6,0,8,826,1,16,2,0,0,9999999
2019,201901,536266,2019001184132,13622.4,2019005362661,150020,1,1,13467.6,1,46,2,2,1,100,6,65,1,0,0,100000
2019,201901,536266,2019001184132,13622.4,2019005362661,150020,1,2,17182.8,1,20,6,0,1,100,8,81,2,0,0,1100
2019,201901,536421,2019001203181,3870.0,2019005364211,150020,1,1,4024.8,1,44,1,1,1,100,6,63,1,0,0,15000
2019,201901,536421,2019001203181,3870.0,2019005364211,150020,1,2,3560.4,2,38,1,1,1,100,6,63,1,0,0,0
2019,201901,536421,2019001203181,3870.0,2019005364211,150020,1,3,1702.8,1,18,6,0,1,100,5,50,2,0,0,2500
2019,201901,536421,2019001203181,3870.0,2019005364211,150020,1,4,2012.4,1,15,6,0,1,100,2,26,1,0,0,0
2019,201901,536421,2019001203181,3870.0,2019005364211,150020,1,5,1857.6,2,13,6,0,1,100,2,25,3,0,0,9999999
2019,201901,536421,2019001203181,3870.0,2019005364211,150020,1,6,2012.4,2,13,6,0,1,100,2,23,2,0,0,9999999
2019,201901,536576,2019001221798,18885.6,2019005365761,130320,1,1,18885.6,2,69,4,2,1,100,10,101,1,26,2603,57800
2019,201901,536730,2019001238145,1548.0,2019005367301,150020,1,1,1548.0,1,64,1,1,1,100,6,64,1,0,0,16600
2019,201901,536730,2019001238145,1548.0,2019005367301,150020,1,2,2012.4,2,60,1,1,1,100,0,2,1,0,0,10800
2019,201901,536885,2019001253399,43344.0,2019005368851,20020,1,1,43344.0,2,87,6,0,1,100,11,114,1,23,2300,32700
2019,201901,537040,2019001272391,3405.6,2019005370401,110020,1,1,3560.4,1,79,6,0,1,100,11,114,1,23,2309,50400
2019,201901,537195,2019001289116,14241.6,2019005371951,140020,1,1,14396.4,2,46,1,1,1,100,8,81,2,0,0,75000
2019,201901,537195,2019001289116,14241.6,2019005371951,140020,1,2,23684.4,1,49,1,1,1,100,7,71,1,0,0,45000
2019,201901,537195,2019001289116,14241.6,2019005371951,140020,1,3,14241.6,1,19,6,0,1,100,7,71,2,0,0,8000
2019,201901,537195,2019001289116,14241.6,2019005371951,140020,1,4,26006.4,2,16,6,0,1,100,5,50,2,0,0,0
2019,201901,537350,2019001308260,23994.0,2019005373501,130220,1,1,24148.8,2,68,6,0,8,802,6,65,1,0,0,21800
2019,201901,537504,2019001328105,11919.6,2019005375041,50020,1,1,11919.6,1,60,4,1,1,100,6,63,1,0,0,41900
2019,201901,537504,2019001328105,11919.6,2019005375041,50020,1,2,16408.8,1,42,6,0,1,100,6,63,1,0,0,35000
2019,201901,537504,2019001328105,11919.6,2019005375041,50020,1,3,35913.6,2,18,6,0,3,370,4,40,1,0,0,50000
2019,201901,537504,2019001328105,11919.6,2019005375041,50020,1,4,18421.2,2,40,2,1,3,370,5,50,1,0,0,34000
2019,201901,537659,2019001345329,16718.4,2019005376591,130320,1,1,16563.6,1,50,1,1,1,100,2,23,1,0,0,73000
2019,201901,537659,2019001345329,16718.4,2019005376591,130320,1,2,11764.8,2,48,1,2,1,100,6,65,1,0,0,21000
2019,201901,537659,2019001345329,16718.4,2019005376591,130320,1,3,19040.4,1,22,6,0,1,100,6,63,1,0,0,26000
2019,201901,537659,2019001345329,16718.4,2019005376591,130320,1,4,19040.4,1,20,6,0,1,100,6,65,3,0,0,6400
2019,201901,537659,2019001345329,16718.4,2019005376591,130320,1,5,16563.6,2,17,6,0,1,100,0,2,1,0,0,0
2019,201901,537659,2019001345329,16718.4,2019005376591,130320,1,6,16563.6,2,15,6,0,1,100,4,40,2,0,0,0
2019,201901,537814,2019001365521,8978.4,2019005378141,60420,1,1,8978.4,2,56,1,1,1,100,10,101,1,62,6203,87440
2019,201901,537814,2019001365521,8978.4,2019005378141,60420,1,2,9752.4,1,55,1,1,1,100,11,114,1,24,2414,93440
2019,201901,537969,2019001382638,20278.8,2019005379691,20020,1,1,20278.8,1,20,6,0,1,100,6,65,1,0,0,24000
2019,201901,538124,2019001400999,29876.4,2019005381241,60420,1,1,29721.6,1,46,6,0,1,100,10,101,1,55,5507,130000
2019,201901,538278,2019010004852,11919.6,2019005382781,40021,3,1,11919.6,1,42,4,2,1,100,6,64,1,0,0,0
2019,201901,538433,2019010014746,2322.0,2019005384331,180021,3,1,2322.0,1,36,2,1,1,100,2,26,1,0,0,0
2019,201901,538588,2019010024743,3405.6,2019005385881,160021,3,1,3405.6,2,88,2,1,1,100,6,63,1,0,0,12000
2019,201901,538743,2019010034546,27554.4,2019005387431,190221,3,1,27554.4,1,31,6,0,2,200,10,101,1,21,2100,0
2019,201901,538898,2019010044009,3250.8,2019005388981,160021,3,1,3250.8,2,87,5,1,1,100,2,26,1,0,0,12000
2019,201901,539052,2019010053819,15944.4,2019005390521,80021,3,1,15944.4,1,31,6,0,1,100,6,64,1,0,0,12000
2019,201901,539207,2019010064081,774.0,2019005392071,150021,3,1,774.0,1,40,6,0,1,100,6,64,1,0,0,0
2019,201901,539362,2019010074147,13932.0,2019005393621,170221,4,1,13932.0,2,19,6,0,1,100,6,65,2,0,0,1300
2019,201901,539517,2019010084033,7894.8,2019005395171,160021,3,1,7894.8,2,60,5,3,1,100,8,81,1,0,0,0
2019,201901,539672,2019010093296,8359.2,2019005396721,10021,4,1,8359.2,2,19,6,0,1,100,6,63,2,0,0,5000
2019,201901,539826,2019010103323,13622.4,2019005398261,220021,4,1,13622.4,2,20,6,0,1,100,7,71,2,0,0,2000
2019,201901,539981,2019010112709,3870.0,2019005399811,220021,4,1,3870.0,2,18,6,0,1,100,6,65,3,0,0,1600
2019,201901,540136,2019010122890,3870.0,2019005401361,170221,3,1,3870.0,1,74,4,1,1,100,4,40,1,0,0,12000
2019,201901,540291,2019010134793,11764.8,2019005402911,190221,3,1,11764.8,1,38,3,1,1,100,4,40,1,0,0,0
2019,201901,540446,2019010144569,7275.6,2019005404461,210021,4,1,7275.6,1,20,6,0,1,100,7,71,3,0,0,6600
2019,201901,540600,2019000003961,7430.4,2019005406001,40021,1,1,7430.4,2,31,1,1,1,100,8,81,1,0,0,0
2019,201901,540600,2019000003961,7430.4,2019005406001,40021,1,2,8204.4,1,29,1,1,1,100,7,71,1,0,0,28000
2019,201901,540600,2019000003961,7430.4,2019005406001,40021,1,3,8359.2,2,3,6,0,1,100,0,2,1,0,0,9999999
2019,201901,540600,2019000003961,7430.4,2019005406001,40021,1,4,4798.8,1,1,6,0,1,100,0,1,0,0,0,9999999
2019,201901,540755,2019000016378,11300.4,2019005407551,170621,1,1,11145.6,2,37,1,2,1,100,6,63,1,0,0,20310
2019,201901,540755,2019000016378,11300.4,2019005407551,170621,1,2,11145.6,1,42,1,1,1,100,6,64,1,0,0,70000
2019,201901,540755,2019000016378,11300.4,2019005407551,170621,1,3,8204.4,2,17,6,0,1,100,4,40,2,0,0,0
2019,201901,540755,2019000016378,11300.4,2019005407551,170621,1,4,11455.2,2,13,6,0,1,100,2,25,2,0,0,9999999
2019,201901,540755,2019000016378,11300.4,2019005407551,170621,1,5,11455.2,2,10,6,0,1,100,1,17,2,0,0,9999999
2019,201901,540910,2019000028430,11455.2,2019005409101,180021,1,1,11455.2,1,54,1,3,1,100,8,81,1,0,0,38000
2019,201901,540910,2019000028430,11455.2,2019005409101,180021,1,2,8978.4,2,51,1,3,1,100,8,81,1,0,0,38000
2019,201901,541065,2019000041968,11300.4,2019005410651,260021,1,1,11145.6,1,94,5,2,1,100,7,71,1,0,0,93200
2019,201901,541220,2019000053893,5727.6,2019005412201,260021,1,1,5727.6,2,71,5,1,1,100,2,22,1,0,0,20400
2019,201901,541374,2019000065485,20124.0,2019005413741,220021,1,1,20124.0,2,40,1,2,1,100,11,114,1,60,6002,54000
2019,201901,541374,2019000065485,20124.0,2019005413741,220021,1,2,29102.4,1,46,1,3,1,100,11,115,1,26,2603,20000
2019,201901,541529,2019000077442,9442.8,2019005415291,200021,1,1,9597.6,2,49,4,1,1,100,6,63,1,0,0,27000
2019,201901,541529,2019000077442,9442.8,2019005415291,200021,1,2,8204.4,1,52,4,1,1,100,6,64,1,0,0,32000
2019,201901,541684,2019000089632,29257.2,2019005416841,120021,1,1,29257.2,2,54,1,1,1,100,6,65,1,0,0,27000
2019,201901,541684,2019000089632,29257.2,2019005416841,120021,1,2,19195.2,1,57,1,1,1,100,6,63,1,0,0,32000
2019,201901,541839,2019000102509,15944.4,2019005418391,210021,1,1,15944.4,2,45,1,1,1,100,11,114,1,23,2307,55000
2019,201901,541839,2019000102509,15944.4,2019005418391,210021,1,2,19350.0,1,41,1,1,1,100,7,71,1,0,0,59000
2019,201901,541839,2019000102509,15944.4,2019005418391,210021,1,3,19969.2,1,12,6,0,1,100,2,22,2,0,0,9999999
2019,201901,541839,2019000102509,15944.4,2019005418391,210021,1,4,17492.4,2,9,6,0,1,100,1,17,2,0,0,9999999
2019,201901,541994,2019000113874,4644.0,2019005419941,10021,1,1,4489.2,1,90,1,1,1,100,6,65,1,0,0,19000
2019,201901,541994,2019000113874,4644.0,2019005419941,10021,1,2,4024.8,2,89,1,1,1,100,6,63,1,0,0,11900
2019,201901,542148,2019000124592,15325.2,2019005421481,130021,1,1,15325.2,1,45,1,1,1,100,11,115,1,52,5200,146200
2019,201901,542148,2019000124592,15325.2,2019005421481,130021,1,2,11455.2,2,45,1,1,1,100,11,114,1,54,5404,12000
2019,201901,542148,2019000124592,15325.2,2019005421481,130021,1,3,28792.8,2,25,1,1,1,100,7,71,1,0,0,32000
2019,201901,542148,2019000124592,15325.2,2019005421481,130021,1,4,37461.6,2,71,4,3,1,100,3,30,1,0,0,11000
2019,201901,542148,2019000124592,15325.2,2019005421481,130021,1,5,46130.4,1,29,1,1,1,100,8,81,1,0,0,40000
2019,201901,542303,2019000137155,26006.4,2019005423031,30021,1,1,25851.6,1,48,1,1,2,200,6,63,1,0,0,40000
2019,201901,542303,2019000137155,26006.4,2019005423031,30021,1,2,8978.4,2,48,1,3,2,200,8,81,2,0,0,30000
2019,201901,542303,2019000137155,26006.4,2019005423031,30021,1,3,8823.6,1,16,6,0,2,200,4,40,2,0,0,0
2019,201901,542458,2019000148976,7275.6,2019005424581,170121,1,1,7275.6,1,66,1,3,1,100,6,63,1,0,0,38900
